artist,song_title,lyrics,mood
Ezhel,Geceler,"TranslationsDeutschGeceler (B-B-Bugy) Na-na-na-na-na-na, hah-hah-hah Gece-geceler, geceler Geceler, ah Kırmızı fren, kırmızı bira (Kırmızı bira) Hırlısı hem hırsızı bir ara-da Kırmışım ben fıttırırken (Fıttırırken) ""Geceler daha acımasız gündüzden"" der Gencebay (Der Gencebay) Geceleyin hem dert, hem iş, hem eğ-eğlence var Duygularım karmakarışık uyanırım uykularımdan Uyuyamamak mı ki? Geceleri gece yapan buydu kanımca Takılırım şehrimin kuytularında Her yerde değişik huylu kadınlar, huysuz adamlar, şuursuz adımlar Dolaşırım beynimin uydularında Kulağını aç ve de duy bu yarından Önceki saat, ganja ve kağıt Tüm gece dar, hazır Bitmemiş daha gece işlerim var İzbelik sarmış şehrini, bak Kendine espri yap, fazla iç, geçmişi an Elimde hiçbi' şey yok çünkü hiçbi' şey var Karanlıklardan doğar aydınlıklar Esrarın da etkisiyle ışık daha parlak, çekilir nefesler Karanlıktan yolum, yönüm, yıldızlar ve sesler Ay, güneşten daha güzel Geceler, geceler (—ler) Kafamın peşindeyken, yaşarım neyim neysem Geceler, geceler (—ler) İstemem yarın olsun; olsun, geceler dolsun yine Geceler, geceler (—ler) Kafamın peşindeyken, yaşarım neyim neysem Geceler, geceler (—ler) İstemem yarın olsun; olsun, geceler dolsun yine Kızmışım ben, kızmışım bi' daha (Kızmışım bi' daha) Hırslıyım, kaybettiğim şeyler hâlâ beynimin bir kenarında (Kenarında) Bir bar taburesi üstünde, Tupac'ın öldüğü yaşta Bunalım döngüsü başlar, bunalıp döktüğün yaşlar Geceler hepsinin özü, bebeler gezer, her şehrin idolü ''Ezhel, her meselen yaşamak ise kaçarak yaşamak niye?'' Yaşamak şatafat gibi, yaşamak, aramak bi' şey Aramak, savaşmak için Başarmak kafanda biter, bu yazarak anlatılmaz Geceler akla sığmaz Olurum yarasa, olurum tam bir vampir Alacakaranlığa yaparım bungee jumping Gecem siyahi, daha iyi Ne olabilir ki rap, fon müziğiyken hayatımın hep? (Hep) Gecelerdeyim son günüme dek (Dek) Son güne denk gelecek gece bekçisi Ezhel hep (Ezhel hep) Esrarın da etkisiyle ışık daha parlak, çekilir nefesler Karanlıktan yolum, yönüm, yıldızlar ve sesler Ay, Güneş'ten daha güzel Geceler, geceler (—ler) Kafamın peşindeyken, yaşarım neyim neysem Geceler, geceler (—ler) İstemem yarın olsun; olsun, geceler dolsun yine Geceler, geceler (—ler, geceler) Kafamın peşindeyken, yaşarım neyim neysem Geceler, geceler (—ler) İstemem yarın olsun (Olsun), olsun, geceler dolsun yine",mutlu
Gazapizm,Unutulacak Dünler,"TranslationsDeutschUnutulacak Dünler Kurumuş boğazım, bekliyo'lar yol ağzında onlar Bir gün beni sorarlarsa sus'ca'n Elin kanlı çünkü abi demir kapı, bundan Ne özlemi, hasret suçun doğasında varsa? Yoksulun merhameti gasp, elinde saz Hep beklemiş gözlerinde yaş, sırtında yas Gün gelecek teraziyi bu insanlar tekmeli'cek Biz tanığız keşmekeşe, en önden arz edice'z Ben sesimden fark edice'm yaşlandığımı Ya da her şarkıyı veda niyetiyle yazdığımdan Sana çirkin hazlarımdan, aşklarımdan geri kırıntılar kal'cak ve bu yalnız ol'cak Senin yandığından daha fazla yanan insanları duymuyorsan eğer nasıl ol'ca'z arkadaş? Böyle avuç kadar üstümüzde borcu kalır ve iyimser bir gül açar parklara Unutulacak dünler, yaşanılacak günler var Öyle günler var, inan ""Yalanmış, ziyanmış hayat"" deyip gitme Hep utancın kar kışında kaldık, alkışlara kandık Öyle yorgun, öyle beter sabahlara kalktık Bir hayalim gözlerinde saklı Ne giden var ne beklenen yarınlardan artık Hep utancın kar kışında kaldık, alkışlara kandık Öyle yorgun, öyle beter sabahlara kalktık Bir hayalim gözlerinde saklı Ne giden var ne beklenen yarınlardan artık Artı hep anlattım, biliyor musun? Dedim ki ""Dili yok bunun"" ""Kimsesi, kimi yok onun, neşesi düşü yok şunun"" Dedi ki ""Düşür omzunu, ne şiiri, ne şarkısı? Yok işte bi' şey olduğu"" Öyle değil işte, olmalı bir çözümü Biz onca gece uykumuzu yok yere mi böldük? Acılarını çekip gözlerini silmiş insanları düşün, paramparça düşü Unutulacak dünler Yaşanılacak günler var Öyle günler var, inan ""Yalanmış, ziyanmış hayat"" deyip gitme Hep utancın kar kışında kaldık, alkışlara kandık Öyle yorgun, öyle beter sabahlara kalktık Bir hayalim gözlerinde saklı Ne giden var ne beklenen yarınlardan artık Hep utancın kar kışında kaldık, alkışlara kandık Öyle yorgun, öyle beter sabahlara kalktık Bir hayalim gözlerinde saklı Ne giden var ne beklenen yarınlardan artık Mevcut düzen dahilinde ne aşkı? Avunduğun her şey sahte, yok aslın, geriye ne kalmış? Düşlediğim bir yaşam ve utandığım korkular var Gönlümü vermişken hem de anlıyorken bir halkı Uykusuzluk sende artık, onlar temizlerler vicdanlarını Açsa karnın ""yağma"" artık isyan sayılır Bir anne vedasıdır gerçek ""hicran"" tanımı Kazanmak kirlidir, kaybedelim, insan kalırız Kocaman bi' sofra düşün mahallenin ortasında, dünyanın tam ortasında Güneşler büyütür üstümüzde sonra kalır burjuva düşlerin yalanlardan arda İyi söz yazarlarının ne kadar hükmü kaldı? Ben sana bu çiçekleri mezarlıktan çaldım Çok uluslu yalnızlıkların yanında uzandım ve gökyüzü çok yıldızlı Unutulacak dünler Yaşanılacak günler var Öyle günler var, inan ""Yalanmış, ziyanmış hayat"" deyip gitme Hep utancın kar kışında kaldık, alkışlara kandık Öyle yorgun, öyle beter sabahlara kalktık Bir hayalim gözlerinde saklı Ne giden var ne beklenen yarınlardan artık Hep utancın kar kışında kaldık, alkışlara kandık Öyle yorgun, öyle beter sabahlara kalktık Bir hayalim gözlerinde saklı Ne giden var ne beklenen yarınlardan artık",mutlu
Sagopa,Baytar,"TranslationsEnglishBaytar LyricsKafile albümün, ilk ve tek klibi, Sagopa Kajmer‘in seslendirdiği, Baytar'a çekildi. Sagopa Kajmer'in, bu albümde, iki parçası ve bir düeti bulunuyor. Baytar ve İstisnalar Kaideyi Bozmaz şarkılarını kendisi… Read More Bu dilden firar eden her söz yaydan çıkmış ok gibi Sözler bazen bir hazine, bazen dermansız bi' dert tipi Geçmiş dünden bahsetmek lezzetsiz (Aha) Gelmemiş yarından hep mi şikâyetçiyiz biz? (Ha) Aklımın ipinin ucu da kaçmış Timsah katreleri boşalsın, bir iki damla hiç değersiz Hüzün ve kaderin pençesinde bir dev, namı ""Değersiz"" Gece gündüz ömürden yontar, dünya dönmez yâremsiz Bugün ömür yarım gün, serbest kalsın fikrim Senin tozlarını silemez tenimden ellerim Varlık ruhu terk eder yüzün yüzümden ayrılınca Bendeki aşk altın misali ağırlığınca (Ah) Sensiz benlik ""yokluk"" demek, kalbim sana emekçi ""Aşk"" denen illet çorak arazide tilki misal kurnaz bekçi Başım sarkıt bir mahalsiz, ""cümle"" yolumun önüne taş Dudaklarını kadehe nikah eden çakırkeyif dertdaş Gören der ki ""Sel ağzına bina yapmak aptal işi"" Yel eserse kırmaz dişimi, kalp bi' körse görmez bi' şeyi Saniyeler dakikalarla yapar alışverişi Saatler seni alır benden, korkarım, olamaz gelişin ""Hasret"" gözümün ışıklarını söndüren alçak misafir ""Afitap"" sönük bir mum, ""ayrılık"" hain bir zehir Melek yanımda yüzünü saklar, felek yüzüme kaş çatar Bi' tek bu hüznü sen boğarsın, ipek tenin derime batsın Rüzgâr saçını süpürse mest olur bakışlarım Adınla uyanır kulaklarım, yüzünle açar göz kapaklarım En güzel şiirlerimle kaleme adını sayıklatırım Odamın hayaletisin, sessizliğine aşığım Derdime çare baytarım yok Dengeme destek tut ki durayım Şafak güneşin fermanı geçer Acı tatlı sayılı zamanın sancısı Ama melek bir yandan, şeytan bir yandan Başım zindan, yokluk var Bu kaçıncı şikâyetim? Bilmem Derdime çare baytarım yok Dengeme destek tut ki durayım Şafak güneşin fermanı geçer Acı tatlı sayılı zamanın sancısı Ama melek bir yandan, şeytan bir yandan Başım zindan, yokluk var Bu kaçıncı şikâyetim? Bilmem (Sago K, K) Kafamı duvara yasladım, omuzların yanımda yok Ahbaplar maymun iştah' sahibi (Koş), benim içim sen'le tok Yok ki gücüm, belki devler ülkesinde bücürüm Sessizliğinle gelir hüznüm, yokluğunda gömülü ölüyüm (Yeah) Bu devranın binlerce sevgi müşterisinden biriyim Yalnızlığıma küfrederim, sensiz hâlden müştekiyim İlelebet de dönmez olsan bil ki yalnız nöbetteyim Hatalarıma savaş açtım, her gün farklı kefendeyim Hayat günü defter yaprağı, hazan gelir, dökülür Gelirken ne getirilir ki giderken ne götürülür? Dertle anlaş, deva bul, üzüntü kalbi sömürür Yüzüne baktığım her an cennetten bahçe görülür Gülüş neşem değil, gönül bucaklarımda harabeler Bu hilekâr tavırla geçer fena saatler (Yeah) Seni içeren masallarım anlatılacak kadar kısa değiller ""Aşk"" ilinde bir tarafta cüceler, diğer yanda devler Derdime çare baytarım yok Dengeme destek tut ki durayım Şafak güneşin fermanı geçer Acı tatlı sayılı zamanın sancısı Ama melek bir yandan, şeytan bir yandan Başım zindan, yokluk var Bu kaçıncı şikâyetim? Bilmem Derdime çare baytarım yok Dengeme destek tut ki durayım Şafak güneşin fermanı geçer Acı tatlı sayılı zamanın sancısı Ama melek bir yandan, şeytan bir yandan Başım zindan, yokluk var Bu kaçıncı şikâyetim? Bilmem (Yeah) Melankolia, 2006, kuzen, ah Sago Kaf Kef (Vay), Melankolia (Vay) Sagopa Kajmer (Vay), mahlası ""Kaf Kef""",mutlu
Kenan Doğulu,Kandırdım,"Kandırdım Peşinden az koşmadım ki Hak edeni görür Allah Mutluluk yakın, yarından yakın Peşinden az koşmadım ki Ele güne rezil oldum Az çeneler sarfetmedim ki Hak edeni görür Allah Peşinden az koşmadım ki Ele güne rezil oldum Az çeneler sarfetmedim ki Hak edeni görür Allah Mutluluk yakın, yarından yakın Kandırdım, nazlı yâri Sonunda çılgın sözlerle Kandırdım, sonunda Güzel gözlümü oyunlarla Kandırdım, nazlı yâri Sonunda çılgın sözlerle Kandırdım, sonunda Güzel gözlümü oyunlarla Sevgiye çeyrek var Gün benim günüm, beni tutmayın Yeni güne sevenim var İçim içimden taşar oldu Hatunumu buldum ben Gün benim günüm, beni tutmayın Yeni güne sevenim var İçim içimden taşar oldu Hatunumu buldum ben Mutluluk yakın, yarından yakın Kandırdım, nazlı yâri Sonunda çılgın sözlerle Kandırdım, sonunda Güzel gözlümü oyunlarla Kandırdım, nazlı yâri Sonunda çılgın sözlerle Kandırdım, sonunda Güzel gözlümü oyunlarla Sevgiye çeyrek var Kandırdım, nazlı yâri Sonunda çılgın sözlerle Kandırdım, sonunda Güzel gözlümü oyunlarla Kandırdım, nazlı yâri Sonunda çılgın sözlerle Kandırdım, sonunda Güzel gözlümü oyunlarla Kandırdım",mutlu
Tarkan,Hüp,"Hüp Kalpten kalbe bir yol varsa Bu aşktır elbet Rüzgarın yetti bana Koptu bir kıyamet Aç kapını, ben geldim Giydiğim, ateşten gömlek Kuş sütüyle beslerim seni Mis yerine koklarım seni Kalbimin sarayları senin Sen ağlat, ben severim seni El üstünde tutarım seni Dizimde uyuturum seni Kalbimin sarayları senin Ben seni yaşatırım, seni Tut kolumdan, çek götür beni Hüp diye içine çek beni Yalnız taştan duvar olmaz Bunu yaz bir yere Sarılıp yatmazsam Uyku girmez gözüme Dünya gözümde değil Olmuşum sana pervane Kuş sütüyle beslerim seni Mis yerine koklarım seni Kalbimin sarayları senin Sen ağlat, ben severim seni El üstünde tutarım seni Dizimde uyuturum seni Kalbimin sarayları senin Ben seni yaşatırım, seni Tut kolumdan, çek götür beni Hüp diye içine çek beni Tut kolumdan, çek götür beni Hüp diye içine çek beni Tut kolumdan, çek götür beni Hüp diye içine çek beni ah Hüp, hüp, hüp",mutlu
Sezen Aksu,İstanbul Hatırası,İstanbul Hatırası LyricsBir eski resim duvarda Belki Beti belki Pola Markiz'de oturmuş sakin Seyrediyor zamanı gözlerinde tozlarla Günlerden güz mevsim sepya Bir tüy kalemle çizilmiş bekler Bir hayat daha olmalı der gibi Kahverengi tonlarda uykularda Ah bu ne sevgi bu ne ıstırap Bu şarkıyla gönlüm ne harap Al al olmuş gül yanaklarınız Bu mahçup nazlı bu eda bu hal Bir mısra gibi ağzınız Dillenmemiş dinlenmemiş bakire aşklarda İstanbul hatırası Bir yerinde altın yaldızlı tarih ve yazı,mutlu
Sertab Erener,Olsun,"TranslationsEnglishOlsun Artık ne masumuz, ne yalandan yoksun Bırak olsun Resimleri sen al, mevsimler zaten benim Hadi olsun Bölüşülsün bu şiirler, arkadaşlar şehirler Olan olsun Artık ne özgürüz, ne de özgür ömrümüz Hadi olsun Ben giderim, İstanbul senin olsun Ben giderim, İstanbul senin olsun Alırım başımı, başım bir deli nehir Silerim yaşımı, siler ismimi şehir Kestirir saçımı, kendimi avuturum Bir gülü kurutur kurursa unuturum Bir mektup yazarım yokluğundan da ağır Bir kedi alırım, sen de anneni çağır Ellerin aklımda, sevdan kalbimde kalır Hep hüsran hep kahır, söyle artık olsun Artık ne masumuz, ne yalandan yoksun Bırak olsun Resimleri sen al, mevsimler zaten benim Hadi olsun Ben giderim, İstanbul senin olsun Ben giderim, İstanbul senin olsun Alırım başımı, başım bir deli nehir Silerim yaşımı, siler ismimi şehir Kestirir saçımı, kendimi avuturum Bir gülü kurutur kurursa unuturum Bir mektup yazarım yokluğundan da ağır Bir kedi alırım, sen de anneni çağır Ellerin aklımda, sevdan kalbimde kalır Hep hüsran hep kahır, söyle artık olsun Alırım başımı, başım bir deli nehir Silerim yaşımı, siler ismimi şehir Kestirir saçımı, kendimi avuturum Bir gülü kurutur kurursa unuturum Bir mektup yazarım yokluğundan da ağır Bir kedi alırım, sen de anneni çağır Ellerin aklımda, sevdan kalbimde kalır Hep hüsran hep kahır, söyle artık olsun",mutlu
Hadise,Tavsiye,"Tavsiye LyricsDinle, benden sana bir tavsiye Dönme asla düne Acıyla beslenirsen geçip gider bugün Çamura batsan bile Çivi gibi sağlam olman gerek Bunlar Bizans oyunları, gülmen gerek Dünde kalanlardan bi' numara olmaz asla Senden kalanlarla havalara girer anca Ooo, kimler gidiyor Ooo, bilen biliyor İçimde yansa ormanlar (Geri dönmem) Sonra kopsa fırtına (Geri dönmem) Dağlar yerinden ayrılmaz (Düne dönmem) Ateş suya dönmez İçimde yansa ormanlar (Geri dönmem) Sonra kopsa fırtına (Geri dönmem) Dağlar yerinden ayrılmaz (Düne dönmem) Ateş suya dönmez Dinle, benden sana bir tavsiye Dönme asla düne Acıyla beslenirsen geçip gider bugün Dünde kalanlardan bi' numara olmaz asla Senden kalanlarla havalara girer anca Ooo, kimler gidiyor Ooo, bilen biliyor İçimde yansa ormanlar (Geri dönmem) Sonra kopsa fırtına (Geri dönmem) Dağlar yerinden ayrılmaz (Düne dönmem) Ateş suya dönmez İçimde yansa ormanlar (Geri dönmem) Sonra kopsa fırtına (Geri dönmem) Dağlar yerinden ayrılmaz (Düne dönmem) Ateş suya dönmez İçimde yansa ormanlar (Geri dönmem) Sonra kopsa fırtına (Geri dönmem) Dağlar yerinden ayrılmaz (Düne dönmem) Ateş suya dönmez",mutlu
Demet Akalın,Çalkala,"Çalkala Eller havaya Bir sağa, bir sola Çalkala çalkala Bir sağa, bir sola Çalkala çalkala Cadı kazanına fırlat Her şeyi bir bir yak Asabi hâllere gerek yok, ah Gece yine canlı mı canlı Uçuyor herkes heyecanlı Acele etmiyor kimse Çıkmak yok kapı kapalı Bir o yana bir bu yana yürü hadi Göster bana o eşsiz dansını İnadına inadına inadına Düşmez yükselttin bak nabzımı Bir ileri iki geri yürü hadi Göster bana o eşsiz dansını Sularıma sularıma kor gibi düştün Yükselttin bak nabzımı Çalkala çalkala Kimse bilmez huyunu suyunu Dans et görelim boyunu posunu Dans zaten bir aşk oyunu ahh Gece yine canlı mı canlı Uçuyor herkes heyecanlı Acele etmiyor kimse Çıkmak yok kapı kapalı Bir o yana bir bu yana yürü hadi Göster bana o eşsiz dansını İnadına inadına inadına Düşmez yükselttin bak nabzımı Bir ileri iki geri yürü hadi Göster bana o eşsiz dansını Sularıma sularıma kor gibi düştün Yükselttin bak nabzımı Çalkala çalkala Eller havaya Bir sağa, bir sola Çalkala çalkala Bir sağa, bir sola Eller havaya Bir sağa, bir sola Çalkala çalkala Bir sağa, bir sola Çalkala çalkala Bir sağa, bir sola Çalkala çalkala",mutlu
Edis,Olmamış mı?,Olmamış mı? LyricsOlmamış mı? Yanmış soğuk biri Önümde hırs küpleri oyuncak oyuncak Kırmak da zor değil Sabır taşı bizle mi ömür boyunca Baştan anlat Nedir bana yararın Savaş mı andın Ne kaybedip ne aldın Yalnız kalınca öyle Uzlaşmak yok Çok geç kaldın Olmamış mı doymamış mı Öfken hiç durulmamış mı Gittiğin yerde kimseler avutmamış mı Zor yorulma böyle zor Gittiğin yabancı Yalanlarıyla kalbini soğutmamış mı Olmamış mı doymamış mı Öfken hiç durulmamış mı Gittiğin yerde kimseler avutmamış mı Zor yorulma böyle zor Sevdiğin yabancı Yalanlarıyla kalbini soğutmamış mı,mutlu
Mabel Matiz,Sarmaşık,"Sarmaşık Öyle bir taht yaptım ki sana Kimsenin gücü yok yerin' almaya Kor denizden o gül dudağın Söyle şimdi kimden yana? Gönlün var mı ben de sarmaşık? Yol mu karmaşık, her neyse Alıştık belki aşk bu sırnaşık ""Öldür"" dersin, ölmez de Gönlün var mı ben de sarmaşık? Yol mu karmaşık, her neyse Alıştık belki aşk bu sırnaşık ""Öldür"" dersin, ölmez de Kuş uçmaz, kervan geçmez kerbela Sana kolay gitmek, kalmak güç bela Yırtıldık kâğıt gibi ortadan Satırlar sende, ben beyaz boşlukta Gönlün var mı ben de sarmaşık Yol mu karmaşık? Her neyse Alıştık belki aşk bu sırnaşık ""Öldür!"" dersin, ölmez de Gönlün var mı ben de sarmaşık? Yol mu karmaşık, her neyse Alıştık belki aşk bu sırnaşık ""Öldür"" dersin, ölmez de Gönlün var mı ben de sarmaşık? Yol mu karmaşık, her neyse Alıştık belki aşk bu sırnaşık ""Öldür"" dersin, ölmez de Gönlün var mı ben de sarmaşık Yol mu karmaşık, her neyse Alıştık belki aşk bu sırnaşık ""Öldür"" dersin, ölmez de",mutlu
Sıla,Reverans,"1 ContributorReverans ""Gidemezsin!"" deme Ya uçarım ya da yaya Buraları dar geliyor Düğün evi tefçisi Ölüm evi yasçısı Hâlin beni gasp ediyor (x2) Önüne gelene eğilip reverans Bende karşılığı ağır feveran Üzerim seni çocuk Bakmam gözyaşına Döner bumerang Al sana referans (x2) ""Hadi öp yanağımdan. Barışalım mı?"" Öpme, beni öpme! Hem hata senin, hem ""kırışalım mı?"" Germe, beni germe! Bir elin verdiğini Diğeri görmesin Senin hesap hep şaşıyor Düğün evi tefçisi Ölüm evi yasçısı Hâlin beni gasp ediyor (x2) Önüne gelene eğilip reverans Bende karşılığı ağır feveran Üzerim seni çocuk Bakmam gözyaşına Döner bumerang Al sana referans (x2) ""Hadi öp yanağımdan. Barışalım mı?"" Öpme, beni öpme! Hem hata senin, hem ""kırışalım mı?"" Germe, beni germe!",mutlu
Tuğba Yurt,İnceden İnceden,"İnceden İnceden Geri dönmek için geç kaldın sıra sende, üzüleceksin Varlığınla ne kazandırdın? Yokluğunla ne kaybettireceksin? Bi' gün, iki gün sonra çözülür bağladığım karalar (Karalar) Önüme bakarım taş olsan yoluma, kalbim seni paralar ""Gel deneyelim"" diyorsun, olur mu yeniden? Ruhumu okşuyor inceden inceden Kanmam be oğlum, neler gördüm neler Nasibimi aldım tüm yeminlerden ""Deneyelim"" diyorsun, olur mu yeniden? Ruhumu okşuyor inceden inceden Kanmam be oğlum, neler gördüm neler Nasibimi aldım tüm yeminlerden Geri dönmek için geç kaldın sıra sende, üzüleceksin Varlığınla ne kazandırdın? Yokluğunla ne kaybettireceksin? Bi' gün, iki gün sonra çözülür bağladığım karalar (Karalar) Önüme bakarım taş olsan yoluma, kalbim seni paralar ""Gel deneyelim"" diyorsun, olur mu yeniden? Ruhumu okşuyor inceden inceden Kanmam be oğlum, neler gördüm neler Nasibimi aldım tüm yeminlerden ""Deneyelim"" diyorsun, olur mu yeniden? Ruhumu okşuyor inceden inceden Kanmam be oğlum, neler gördüm neler Nasibimi aldım tüm yeminlerden ""Deneyelim"" diyorsun, olur mu yeniden? Ruhumu okşuyor inceden inceden Kanmam be oğlum, neler gördüm neler Nasibimi aldım tüm yeminlerden ""Deneyelim"" diyorsun, olur mu yeniden? Ruhumu okşuyor inceden inceden Kanmam be oğlum, neler gördüm neler Nasibimi aldım tüm yeminlerden",mutlu
