artist,song_title,lyrics,mood
Yaşar,Selam,"1 ContributorLa Vida Es Un Slam Lyrics

Desde LeadSound
Ceguera
La vida es un slam

Si mi vida fuera un beat, creo que iría a más de 105
Por eso estoy preparado pa' cualquier clase de brinco
Aunque ha sido trinco, yo no me doy por vencido
Salto al compás de los golpes que en la vida he recibido (¡Bam-Bam!)
Si me fatigo tomo un pequeño respiro
Recobro las fuerzas y pa' encima Bam-Bam
De los totazos es de lo que más me inspiro
Y me disfruto la vida como si fuera un slam

La vida es un slam y a veces te cambia el plan, man (Sí)
Saltar desde arriba y volar como el Superman, man
Boté las dos lukas que eran pa' más tarde el pan, pan
Esta es la que va, como el Magic Juan-Juan
Y otra vez, dando vueltas, empieza la revuelta
Hoy ya pagué las cuentas y no me quedaron vueltas, qué vuelta
Mi mente está resuelta
Si te vas a caer o te garras o te sueltas

Mi vida, un poco tosca y a la vez un poco hardcore
Y si usted quiere escucharla, permítame se la canto
Deme papel y un esfero y le demuestro cuánto valgo
Y no intente persuadirme, el objetivo está muy claro
Esto ha sido como un salto, me elevó mientras caigo
Pues no existe una barrera que contenga lo soñado
Voy al ritmo del BPM pero no me afano
Si no me acoplo a la vida todo habrá sido en vano

Saltando en círculos, se reforzó este vínculo
Así sigan diciendo que parecemos ridículos
Es un perfecto estímulo en días en que todo es tan efímero
Un momento sin preocupación, es como epíteto
Empiezas cabeceando y cuando te das cuenta ya estás en el centro
Con Konar, con Ziniestro
Con Joes, con Naick B y con un calvo de dos metros
Los pantalones anchos y la chaqueta retro, woh

¿Es todo lo que tienes? Súbele un tal más al pitch
Que me gusta el destartale y ambas muy suave, capiche
Llegué con mi equipo para repartir knowledge
Mira, a mí tú no me asustas, yo vine a hacerte my bitch
Suelto descargas y lleno varios renglones
Constante, serio y letal en cada una de mis canciones
Vivo en un país que fue criado a los empujones
Aquí hasta por una silla se forma el mero desorden (Ja)
Y si me tumban, rápido me levanto
Si veo a alguien más en el suelo, no dudo en darle la mano
Porque aunque choquemos estamos entre familia
La vida es un puto slam, quien se lo imaginaría

La vida es un slam, así que ya todos pa' encima
No se sabe cuándo empieza menos cuando se termina
Mejor vivo la vida saltando, la muerte está en cada esquina
Una dosis de locura y otra más de adrenalina (Ja, ja)
Sorpresa, me boto de cabeza
Si no tocan conmigo, pues con nadie yo me meto
Respeto pal' callado que las comete caleto
La vida es como un reto, yo no me quedo quieto
Cuando llega otro golpe y otra vez para el concreto
En esta vida, socio, lo mejor es ser concreto
Es de locos pa' locos, para nadie es un secreto
Con energía de sobra como si estuviera anfeto

Esta es la vida, la vida es un slam
Saltas y disfrutas sin saber cuándo acabará
Se torna un poco dura con muchos empujones
Pero de eso es que se trata, así se forman las motivaciones
Si me canso respiro, mientras me preparo, de nuevo estoy listo
Y sigo intentando al final de cuentas
De la vida y este ritmo yo sigo enamorado
Aquí las vidas son canciones y nos guía la claqueta
El ruedo a mí me espera solo soy un tripulante en esta vida pasajera
En esta vida pasajera

De veras, la vida es un slam
Porque solo a empujones demuestra quienes están
Que tienes que sudarla para seguir dando brega
Y que si es por el rap, pues nos botamos a ciegas
Que si estamos a oscuras pues nos guiará el sonido
Usted siga pensando que esto es beat sin contenido
Cuando cerré los ojos agudicé los oídos
Y de repente mis versos se volvieron más fluidos
Sonó el despertador, hora de llegar a LeadSound
Abro la cabina y siento el olor a indor
Me pongo los audífonos, se acelera el pulso
Si la vida es un slam, pues no pierdas el impulso

Ja y si faltan ojos que no falten los oídos
Esto es Yawar Cru",üzgün
Koray Avcı,Gittin Gideli,"2 ContributorsGittin Gideli (Akustik) Lyrics

İnsan derdine kadar koyarmış rakıyı
Yoksa anılarınız bir duble rakının ağzında
Küçük küçük gözyaşları bırakın masanın bir kenarına
Afiyet olsun

Öyle ağırım ki kendime
Sen benden gittin gideli
Öyle ağırım ki kendime
Sen benden gittin gideli
Tenim küs olmuş tenime
Sen benden gittin gideli
Tenin küs olmuş tenime
Sen benden gittin gideli

Bir cefam var idi, bin oldu
Aktı gözüm yaşı, sel oldu
Bir cefam var idi, bin oldu
Aktı gözüm yaşı, sel oldu
Yaz baharım döndü, kış oldu
Sen benden gittin gideli
Yaz baharım döndü, kış oldu
Sen benden gittin gideli

Öyle bıkmışım ki kendimden
Kurudum, düştüm dalımdan
Öyle bıkmışım ki kendimden
Kurudum, düştüm dalımdan
Sanki ruhum çıktı canımdan
Sen benden gittin gideli
Sanki ruhum çıktı canımdan
Sen benden gittin gideli
Sanki ruhum çıktı canımdan
Sen benden gittin gideli

Hadi, gidelim rakı içelim
Vallaha billaha gidip alalım Ahmet Abi'yi
Hadi, gidelim
Mert Ali, sen de bugün rakı iç canım",üzgün
Nev,Zor,"1 ContributorZor Lyrics

Biliyorum, duymak istediklerin bunlar değildi
O yüzden zafer saymıştın zamansız gidişini
Öyle ya, sen on dokuzunda koca bir kadındın
Oysa ben seni tüm yalanlardan daha çok seviyordum

Zor, zor kadere emanet ettim seni
Sen benim kördüğümüm, tutamadığım gözyaşım
Zor, zor bir daha daha da güvenmek
Bana düşen kabullenmek, zor da olsa dönüp gitmek

Bir gün gelir de bir an çokça zamanlardan sonra
Geri dönüp baktığında, bilmem anlar mısın?
O senin bir anının benim ömrüm olduğunu
Ne çok sevildiğini, artık çok geç olduğunu

Zor, zor kadere emanet ettim seni
Sen benim kördüğümüm, tutamadığım gözyaşım
Zor, zor bir daha daha da güvenmek
Bana düşen kabullenmek, zor da olsa dönüp gitmek
Zor, zor kadere emanet ettim seni
Sen benim kördüğümüm, tutamadığım gözyaşım
Zor, zor bir daha daha da güvenmek
Bana düşen kabullenmek, zor da olsa dönüp gitmek

Zor, zor
Zor, zor

Zor, zor kadere emanet ettim seni
Sen benim kördüğümüm, tutamadığım gözyaşım
Zor, zor bir daha daha da güvenmek
Bana düşen kabullenmek, zor da olsa dönüp gitmek

Zor, zor
Zor, zor
Zor, zor bir daha daha da güvenmek
Bana düşen kabullenmek, zor da olsa dönüp gitmek",üzgün
Deniz Seki,Aşk Denizi,"2 ContributorsAşk LyricsUnutmak ne zor bir kelime
Hele bir de sevdanın yükü üzerindeyse
Umutlanamazsın ya da unutturamazsın
Yüreğin fena halde çırpınır durur kendi derdine
Umutlanamazsın ya da unutturamazsın
Yüreğin fena halde çırpınır durur kendi derdine
Aşk öyle bir büyü ki öyle bir büyü ki anlayamazsın
Göze alsan olmaz aşka gönül doymaz
Seven kalbi istesen de susturamazsın
Deniz Seki aşk şarkı sözü şarkısının sözleri",üzgün
Sertab Erener,Bir Damla Gözlerimde,"5 ContributorsBir Damla Gözlerimde LyricsÇok geç oldu belki de
Düşündük taşındık
Bir çok şeyi birbirimizden sakındık
Bir şey eksik cümle de
Yüklem mi özlem mi sakladığın
Şey her neyse beni üzer mi?
Öyle çok şey var ki içimde
Hep sustuk konuşmak yerine
Konuşmadığımız her ne varsa
Seninle sakladım gözlerimde
Ne olur sen de fazla üzülme
Hep kendi kendine yenilme
Konuşmadığımız her ne varsa seninle
Bir damla gözlerimde
Belki yanlış yoldayız
Kaybolduk kaybolduk gizleyince
Kendimiz de yorulduk
Her hatada telafi gerekli değil mi
Bizi durduran gurur mu kibir mi?
Öyle çok şey var ki içimde
Hep sustuk konuşmak yerine
Konuşmadığımız her ne varsa
Seninle sakladım gözlerimde

Ne olur sen de fazla üzülme
Hep kendi kendine yenilme
Konuşmadığımız her ne varsa seninle
Bir damla gözlerimde",üzgün
Yeni Türkü,Aşk Yeniden,"3 ContributorsAşk Yeniden LyricsAşk, yeniden, Akdeniz'in tuzu gibi
(Love, once again, like the salt of the Mediterranean)
Aşk, yeniden, rüzgârlı bir akşam vakti
(Love, once again, on a windy night)
Aşk, yeniden, karanlıkta bir gül acarken
(Love, once again, when a rose is blooming in the dark)
Aşk, yeniden, ürperen sahiller gibi
(Love, once again, like the trembling shores)
Aşk, yeniden, kumsalların deliliği
(Love, once again, the madness of the sandy beaches)
Aşk, yeniden, bir masal gibi gülümserken
(Love, once again, while smiling like a fairy tale)
Gözlerim doluyor aşkının şiddetinden ağlamak istiyorum
(My eyes are filled with the intensity of your love, I want to cry)
Yıldızlar tutuşurken gecelerin şehvetinden kendimden taşıyorum
(While the stars are burning with the passion of the nights, I can't hold myself)
Aşk, yeniden, Akdeniz'in tuzu gibi
(Love, once again, like the salt of the Mediterranean)
Aşk, yeniden, rüzgârlı bir akşam vakti
(Love, once again, on a windy night)
Aşk, yeniden, karanlıkta bir gül acarken
(Love, once again, when a rose is blooming in the dark)

Aşk, yeniden, bitti artık bu son derken
(Love, once again, after giving up and saying it was the last one)
Aşk, yeniden, aynı sularda yüzerken
(Love, once again, while swimming in the same waters)
Aşk, yeniden, rüya gibi bir yaz gecerken
(Love, once again, while we're having a dream-like summer)
Gözlerim doluyor aşkının şiddetinden ağlamak istiyorum
(My eyes are filled with the intensity of your love, I want to cry)
Yıldızlar tutuşurken gecelerin şehvetinden kendimden taşıyorum
(While the stars are burning with the passion of the nights, I can't hold myself)
Aşk, yeniden, unutulmuş yemin gibi
(Love, once again, like a forgotten promise)
Aşk, yeniden, hem tanıdık hem yepyeni
(Love, once again, both familiar and brand new)
Aşk, yeniden, kendini yarattı kendinden
(Love, once again, rose from its ashes)",üzgün
Fikret Kızılok,Bir Harmanım Bu Akşam,"2 ContributorsBir Harmanım Bu Akşam Lyrics
Sorum yok soranım yok
Yolum yok yordamım yok
Bir çıkmaz sevdadayım
Çekip vuranım yok
Günüm yok güneşim yok
Uykum yok düşlerim yok
Kın olmuş susuyorum
Bir tek sırdaşım yok

Çektiğim acıların demindeyim bu akşam
Pişman desem değilim
Bir harmanım bu akşam

Her gecenin sabahı
Her kışın bir baharı
Her şeyin bir zamanı
Benim dermanım yok
Her gecenin sabahı
Her kışın bir baharı
Her şeyin bir zamanı
Benim dermanım yok


Sorum yok soranım yok
Yolum yok yordamım yok
Bir çıkmaz sevdadayım
Çekip vuranım yok
Günüm yok güneşim yok
Uykum yok düşlerim yok
Kın olmuş susuyorum
Bir tek sırdaşım yok

Çektiğim acıların demindeyim bu akşam
Pişman desem değilim
Bir harmanım bu akşam

Her gecenin sabahı
Her kışın bir baharı
Her şeyin bir zamanı
Benim dermanım yok
Her gecenin sabahı
Her kışın bir baharı
Her şeyin bir zamanı
Benim dermanım yok",üzgün
Athena,Yalan,"14 ContributorsYalan Lyrics

Ansızın tarifsiz gelir ya
O zamanlar sormaya cüretin kalmaz olanından
Feri soluk, niyeti kayıp, dardayım
Aşk, nefrete ne yakınsın
Kim kırdı her okşamak istediğimde seni?
Elimi, gözlerimi gömdüm tebessüme

Yalnız kendine inkârın
Sadece senden kaçarsın
Hâlin ele verir, anlamazsın

Yalan söyleme bana
Gözlerin anlatıyor her şeyi
Yalan söyleme bana
Yalan söyleme bana
Gözlerin anlatıyor her şeyi
Zaten yoktur nedeni

Uzak düşmüşüm kendimden, aklım fikrimden
Çaresiz sürükleniyorum
Bilerek peşinden

Yalnız kendine inkârın
Sadece senden kaçarsın
Hâlin ele verir, anlamazsın

Yalan söyleme bana
Gözlerin anlatıyor her şeyi
Yalan söyleme bana
Yalan söyleme bana
Gözlerin anlatıyor her şeyi
Zaten yoktur nedeni


Yalan söyleme bana
Gözlerin anlatıyor her şeyi
Yalan söyleme bana
Yalan söyleme bana
Gözlerin anlatıyor her şeyi
Zaten yoktur nedeni",üzgün
Model,Değmesin Ellerimiz,"13 ContributorsTranslationsEnglishDeğmesin Ellerimiz Lyrics

Ah, ne zormuş ""Bitsin"" demek hâlâ severken seni
Dudaklarını öpmemek bir yabancı gibi
Bilirsin, ayrılık konusunda iyi değiliz ikimiz de
Bir kıvılcım yeterdi her zaman koşup geri dönmemize

Değmesin ellerimiz, buluşmasın bu gözler
Yine erir gideriz, unutulur yeminler

Biz hiç beceremedik sevmeyi de terk etmeyi de
Aşk kokan dudakların karşısında direnmeyi de
Biz hiç beceremedik sevmeyi de terk etmeyi de
Aşk dolu mısraların karşısında direnmeyi de

Ah, ne zormuş ""Bitsin"" demek hâlâ severken seni
Dudaklarını öpmemek bir yabancı gibi
Bilirsin, ayrılık konusunda iyi değiliz ikimiz de
Bir kıvılcım yeterdi her zaman koşup geri dönmemize

Değmesin ellerimiz, buluşmasın bu gözler
Yine erir gideriz, unutulur yeminler

Biz hiç beceremedik sevmeyi de terk etmeyi de
Aşk kokan dudakların karşısında direnmeyi de
Biz hiç beceremedik sevmeyi de terk etmeyi de
Aşk dolu mısraların karşısında direnmeyi de

İşte bir kez daha durup karşında
Belki de son defa soruyorum sana
Bitti mi hikâyemiz, bu ne biçim son böyle?
Değmez miydi sevgimiz savaşıp direnmeye?

Değmesin ellerimiz, buluşmasın bu gözler
Yine erir gideriz, unutulur yeminler

Biz hiç beceremedik sevmeyi de terk etmeyi de
Aşk kokan dudakların karşısında direnmeyi de
Biz hiç beceremedik sevmeyi de terk etmeyi de
Aşk dolu mısraların karşısında direnmeyi de

Bitmesin hikâyemiz",üzgün
Pamela,Dayanamam,"2 ContributorsAma, Vive y Sueña (Guayaquil) Lyrics

Soñar despierto
Es poder ver la sonrisa de mi gente
En el aire la esperanza ya se siente
Cuando unidos todos estamos
Somos más fuertes

Creando sueños
Y un futuro que nos llena de ilusiones
Y una fé que llena nuestros corazones
Y con ganas de ser siempre mejores, mejores

Y cada logro que hemos conseguido
Guayaquil lo hizo contigo

Guayaquil de mi alma querida (querida)
Voy a gritarle a todo еl mundo, Guayaquil es mi ciudad
Guayaquil de mi alma querida (quеrida)
Es que esta tierra es el faro de latinoamérica

Ama, vive y sueña
Y ven disfruta tu tierra
Ama, vive y sueña
Y que nada te detenga
Ama, vive y sueña
Mi pueblo unido se siente
Ama, vive y sueña
Y es que Guayaquil te envuelve

Mi ciudad siempre se levanta
Su gente buena nunca pierde la esperanza
Emprendedores que trabajan con empeño
Somos orgullosos de ser guayaliquenos

Y cada logro que hemos conseguido
Guayaquil lo hizo contigo

Guayaquil de mi alma querida (querida)
Vamo' a gritarle a todo el mundo, Guayaquil es mi ciudad
Guayaquil de mi alma querida (querida)
Es que esta tierra es el faro de latinoamérica

Ama, vive y sueña
Y ven disfruta mi tierra
Ama, vive y sueña
Y que nada, que nada, que nada te detenga
Ama, vive y sueña
Un pueblo unido se siente
Ama, vive y sueña
Y es que Guayaquil te envuelve",üzgün
Gökhan Türkmen,Dene,"2 ContributorsDene Lyrics

Belki de olamadın iyi bir sevgili
Ama hiç eksilmedi aşkının bendeki değeri, mm
Dinleme sen onu şunu bunu, dinle kendini
En iyi sen bilirsin senin bendeki yerini

Kurtaralım, biz bizi bize bizden fayda var
Zorlayalım en iyisi, savaş dövüş bunlar
Hep bize zarar
Kurtaralım, biz bizi bize bizden fayda var
Zorlayalım en iyisi, savaş dövüş bunlar
Hep bize zarar

Dene, yine alev alsın dudağım öperken
Seni, seni, seni, seni
Dene, mutlu görelim uzaktan bakınca
Bizi, bizi, bizi, bizi
Dene, yine alev alsın dudağım öperken
Seni, seni, seni, seni
Dene, mutlu görelim uzaktan bakınca
Bizi, bizi, bizi, bizi

Kurtaralım, biz bizi bize bizden fayda var
Zorlayalım en iyisi, savaş dövüş bunlar
Hep bize zarar
Kurtaralım, biz bizi bize bizden fayda var
Zorlayalım en iyisi, savaş dövüş bunlar
Hep bize zarar

(Dene, yine alev alsın dudağım öperken)
(Seni, seni, seni, seni)
(Dene, mutlu görelim uzaktan bakınca)
(Bizi, bizi, bizi, bizi)
(Dene, yine alev alsın dudağım öperken)
(Seni, seni, seni, seni)
(Dene, mutlu görelim uzaktan bakınca)
(Bizi, bizi)

Dene, yine alev alsın dudağım öperken
Seni, seni, seni, seni
Dene, mutlu görelim uzaktan bakınca
Bizi, bizi, bizi, bizi
Dene, yine alev alsın dudağım öperken
Seni, seni, seni, seni
Dene, mutlu görelim—",üzgün
Buray,Kimsenin Suçu Yok,"3 ContributorsKimsenin Suçu Yok Lyrics
Kimsenin suçu yok
Kimsenin gücü yok
İçimde sana inat aşkla yanan ruhumu da
Hakkın yok benden almaya

Söylemem gerek, bitirdim
Hem de çok severek
İhtiyatsız didişmeler bitirdi bizi tüketerek
Atma bir adım, uğraşma
Dokunman boş gelecek
İhtirassız sevişmeler yitirdi bizi inciterek

Kimsenin suçu yok, bu aşk bitecek
Kimsenin gücü yok kurtarmaya
İçimde can çekişen bir parça gururu da
Hakkın yok böyle kırmaya
Kimsenin suçu yok, bu aşk bitecek
Kimsenin gücü yok kurtarmaya
İçimde sana inat aşkla yanan ruhumu da
Hakkın yok benden almaya

Taşı gözlerini bir mevsimlik uzaklara
Karış sonbahara, güneşlerime dokunma
Taşı varlığını meridyenler uzağıma
Karış kutuplara, zamanlarıma dokunma

Kimsenin suçu yok, bu aşk bitecek
Kimsenin gücü yok kurtarmaya
İçimde can çekişen bir parça gururu da
Hakkın yok böyle kırmaya
Kimsenin suçu yok, bu aşk bitecek
Kimsenin gücü yok kurtarmaya
İçimde sana inat aşkla yanan ruhumu da
Hakkın yok benden almaya

Kimsenin suçu yok, bu aşk bitecek
Kimsenin gücü yok kurtarmaya
İçimde can çekişen bir parça gururu da
Hakkın yok benden almaya",üzgün
Manuş Baba,Bu Havada Gidilmez,"2 ContributorsBu Havada Gidilmez Lyrics

Beni bırakıp gitme bir yere
Gidersen unutursun
Dilerim öyle olmaz
Beni bırakıp gitme bir yere
Gidersen unutursun
Dilerim öyle olmaz

Bu havada gidilmez
Güneşli günde gidilmez
Aslında hiç gidilmez
Gidilmez
Bu havada gidilmez
Güneşli günde gidilmez
Aslında hiç gidilmez

Son günüme kadar
Kalp durana kadar
Aşk mezara kadar
Sakın, ha, gitme
Son günüme kadar
Kalp durana kadar
Aşk mezara kadar

Beni unutma
Unutama inşallah
Unutursan kahrolurum
Dilerim öyle olmaz
Beni unutma
Unutama inşallah
Unutursan kahrolurum
Dilerim öyle olmaz

Bu baharda gidilmez
Yağmurlarda gidilmez
Aslında hiç gidilmez
Gidilmez
Bu baharda gidilmez
Yağmurlarda gidilmez
Aslında hiç gidilmez
Gidilmez

Son günüme kadar
Kalp durana kadar
Aşk mezara kadar
Sakın, ha, gitme
Son günüme kadar
Kalp durana kadar
Aşk mezara kadar

Son günüme kadar
Kalp durana kadar
Aşk mezara kadar",üzgün
Gaye Su Akyol,Yıllar Yılan,"2 ContributorsYıllar yılan LyricsKayboldum kanadında beni çıkar ya aşk
Koymuyor ilacını yamacıma
Anlamıyor acımı acıdan ölüyorum bak
Buralar hep ızdırap
Boşver beni sen anla
Giden o hayale
Filler gibi uçan geleceğe
Kavrulur odalar aynadaki gül cemale
İçine kaçan heveslere
Kimse anlamaz cürmü yakar
Kirden nedir durmaz akar
Titrer duman kabus yağar
Öldürmedi bu yıllar yılan
Anlamaz o cürmü yakar
Kirden nedir durmaz akar
Titrer duman kabus yağar
Öldürmedi bu yıllar yılan",üzgün
Ahmet Kaya,Şafak Türküsü,"8 ContributorsŞafak Türküsü Lyrics
Beni burada arama, arama anne
Kapıda adımı, adımı sorma

Saçlarına yıldız düşmüş
Koparım anne, ağlama
Saçlarına yıldız düşmüş
Koparım anne, ağlama
Saçlarına yıldız düşmüş
Koparım anne, ağlama
Saçlarına yıldız düşmüş
Koparım anne, ağlama

Kaç zamandır yüzüm tıraşlı
Gözlerim şafak bekledim
Uzarken ellerim kulağım kirişte
Ölümü özledim anne
Yaşamak isterken delice
Ah verebilseydim keşke
Yüreği avucunda koşan her bir anneye
Tepeden tırnağa oğla
Ve kıza kesmiş bir ülkeyi armağan

Düşlerimle sınırsız, diretmişliğimle genç
Şaşkınlığımla çocuk devrederken sırdaşıma
Usulca açılıverdi yanağında tomurcuk
Pir Sultan'ı düşün anne, Şeyh Bedrettin'ni, Börklüce'yi
İnsanları düşün anne
Düşün ki yüreğin sallansın
Düşün ki o an güneşli güzel günlere inanan
Mutlu bir Yusufcuk havalansın

Beni burada arama, arama anne
Kapıda adımı, adımı sorma

Saçlarına yıldız düşmüş
Koparım anne, ağlama
Saçlarına yıldız düşmüş
Koparım anne, ağlama
Saçlarına yıldız düşmüş
Koparım anne, ağlama
Saçlarına yıldız düşmüş
Koparım anne, ağlama

Yani benim güzel annem
Ala şafağında ülkemin yıldız uçurmak varken
Oturup yıldızlar içinde kendi buruk kanımı içtim
Ne garip duygu şu ölmek
Öptüğüm kızlar geliyor aklıma
Bir açıklaması vardır elbet giderken darağacına

Geride, masa üstünde boynu bükük kaldı kağıt kalem
Bağışla beni güzel annem
Oğul tadında bir mektup yazamadım diye kızma bana
Elleri değsin istemedim
Gözleri değsin istemedim
Ağlayıp koklayacaktın
Belki bir ömür taşıyacaktın koynunda
Yaşamak ağrısı asıldı boynuma
Oysa türkü tadında yaşamak isterdim
Ölmek ne garip şey anne
Bayram kartlarının tutsaklığından aşırıp bayramı
Sedef katmal bir kutu içinde vermek isterdim çocukların eline
Sonra, sonra benim güzel annem
Damdan düşer gibi vurulmak isterdim bir kıza
Gecenin kıyısında durmuşum kefenin cebi yok
Koynuma yıldız doldurmuşum
Koşun çocuklar koşun sabah üstüme üstüme geliyor
Kısacası güzel annem
Bir şişeyi dürürken ürpermek yok
Gülmek, umut etmek, özlemek
Ya da mektup beklemek gözleri yatırıp ıraklara
Ölmek ne garip şey anne
Artık duvarları kanatırcasına tırnağımla
Şaşkın mutlu şiirler yazamayacağım
Mutlak bir inançla gözlerimi tavana çakamı'cam
Baba olamı'cam örneğin
Toprak olmak ne garip şey anne

Ölmek ne garip şey anne
Uçurumlar ki sende büyür
Dağlar ki sende göçer
Ben bayrak derim, çiçek derim
Çam diplerine açmış kanatlarını kozalak derim
Gül yanaklı çocuğa benzer
Yine de oğlunu yitirmek kim bilir ne garip şey anne
Her kavgada ölen benim
Bayrak tutan çarpışan
Her kadın toprağı tırnaklayarak doğurur beni
Özlem benim, kavga benim, aşk benim
Bekle beni anne
Bir sabah çıkagelirim
Bir sabah anne bir sabah
Acını süpürmek için açtığında kapını
Bir sabah anne bir sabah
Acını süpürmek için açtığında kapını
Adı başka sesi başka
Nice yaşıtım koynunda çiçekler
Çiçekler içinde bir ülke getirirler",üzgün
